dossier_id,doc_type,version,text
ocr_like_bdc_00196,bdc,v1,"BON DE COMMANDE -060 N°: BDC-2026-0262 Chevalier Date signature: 22/03/2026 99, rue de Gautier, 79921 Charles SIRET: 04555284112852 IBAN: FR8157873240136547691416819 Facturer à : Bigot 19, rue Antoine, 56707 Lamy SIRET: 66912238388762 Paiement à 30 jours. IBAN: FR8157873240136547691416819 Merci de votre c o n f i a n c e."
ocr_like_bdc_00197,bdc,v1,"BON DE COMMANDE LOGO Courtois S.A.S. N°: BDC-2026-0744 8ou1evard Jeannine Nicolas, 24514 Tanguy-sur-Hervé Date signature: 22/03/2026 SIRET: 81256286535965 IBAN: FR8483104314037183961488912 Facturer à : Jean Wagner S.A. 60, avenue Bertrand Humbert, 27908 Germain SIRET: 78051464029182 Paiement à 30 jours. IBAN: FR848314314037183961488912 Merci de votre confiance."
ocr_like_bdc_00198,bdc,v1,"LOGO Descamps Ruiz SA 4, boulevard Denise Mercier, 79510 Blondel BO N D E CO M MAN D E SIRET: 83807204513194 N°: BDC-2026- 3988 IBAN: FR778464414081728034035433s Date signature: 22/03/2026 Facturer à : Bègue Fournier S.A.R.L. 83, avenue Morel, 60965 Sainte Gérard- la- Forêt SIRET: 82169116007855 Paiement à 30 jours. IBAN: FR7784644140817280340354335 Merci de votre confiance."
ocr_like_bdc_00199,bdc,v1,"BON DE COMMANDE -060 N°: BDC-2026-7661 Gérard Date signature: 22/03/2026 167, chemin de Berthelot, 97174 Ollivier-sur-Mer SIRET: 46925752629626 IBAN: FR1733047960941930741217298 Facturer à : Dijoux Lejeune S.A. 49, rue de Aubry, 87801 Henry-la-Forêt SIRET: 07491190176439 Paiement à 30 jours. IBAN: FR1733047960941930741217298 Merci de votre confiance."
ocr_like_bdc_00200,bdc,v1,"LOGO Lévêque SARL 8, chemin Raynaud, 34928 Neeu BO N D E CO M MAN D E SIRET: 21043491623714 N°: BDC-2026- 1773 IBAN: FR9684497183928055185102623 Date signature: 07/03/2026 Facturer à : Allain Potier SA 52, avenue Thmas, 89942 Bouvier- les- Bains SIRET: 71368133061652 Paiement à 30 jours. IBAN: FR9684497183928055185102623 Merci de votre confiance."
ocr_like_devis_00201,devis,v1,"LOGO Perrin 7, rue de Barthelemy, 71622 Lebrun-les-Bains D EVI S SIRET: 35773895308730 N°: DEV-2026-3263 IBAN: FR6776536827634145779205040 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer à : Gauthier Morin S.A. avenue Alexandre Lecoq, 15704 Barbier SIRET: 64524564 752337 Désignation Qté PU HT Total HT Prestation de service À 1 2585.49 EUR 2585.49 EUR Prestation de service B 1 1723.66 EUR 1723.66 EUR Total HT 4309.15 EUR TVA 20% 861.83 EUR Total TTC 5170.98 EUR Paiement à 30 jours. IBAN: FR6776536827634145779205040 Merci de votre confiance."
ocr_like_devis_00202,devis,v1,"DEVIS LOGO Durand N°: DEV- 2026-7015 5, rue Lemoine, 59717 Saint Michel- sur- Mer Date émission: 17/03/2026 SIRET: 33905058322210 idité- IBAN: FR7623038186967850345233708 Date validité: 16/04/2026 Facturer à : Laine 8, boulevard Grégoire Lecomte, 22340 Gay SIRET: 26042648991503 Désignation Qté PU HT Total HT Prestation de service À 1 631.92 EUR 631.92 EUR Prestation de service B 1 421.28EUR 421.28 EUR Total HT 1053.20 EUR TVA 20% 210.64 EUR Total TTC 1263.84 EUR Paiement à 30 jours. IBAN: FR7623038186967850345233708 Merci de votre confiance."
ocr_like_devis_00203,devis,v1,"LOGO Dupuis S.A. 93, rue Lucas Gimenez, 31876 Becker D EVI S SIRET: 00008108831647 N°: DEV-2026-9353 IBAN: FR7136571790290503696586133 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer à : Da Costa S.A.S. 49, boulevard de Charles, 20236 Maillet-sur-Peltier SIRET: 37770645589529 Désignatin Qté PU HT Total HT Prestation de service À 1 575.96 EUR 575.96 EUR Prestation de service B 1 383.97 EUR 383.97 EUR Total HT 959.93 EUR TVA 20% 191.99 EUR Total TTC 1151.92 EUR Paiement à 30 jours. IBAN: FR713657179029050369586133 Merci de votre confiance."
ocr_like_devis_00204,devis,v1,"DEVIS LOGO Rolland SA N°: DEV-2026-3100 7, rue Barthelemy, 43272 Albert-sur-Mer Date émission: 17/03/2026 SIRET: 78709518016081 idité- IBAN: FR2924195083617003278622488 Date validité: 16/04/2026 Facturer à : Andre Marin SA 3, rue Geneviève Rossi, 40500 Couturier SIRET: 35803394774879 Désignation Qté PU HT ota1 HT Prestation de service À 1 1175.44 EUR 1175.44 EUR Prestation de s e r v i c e B 1 783.63 EUR 783.63 EUR T0tal HT 1959.07 EUR TVA 20% 391.81 EUR Total TTC 2350.88 EUR Paiement à 30 jours. IBAN: FR2924195083617003278622488 Merci de votre confiance."
ocr_like_devis_00205,devis,v1,"DVIS LOGO Dumas N°: DEV- 2026- 6789 957, boulevard Marc Lombard, 29793 Diallo Date émission: 17/03/2026 SIRET: 88747463313899 idité- IBAN: FR2311849628619452565492926 Date validité: l6/04/2o26 Facturer à : Bernier Barbier et Fils 61, chemin Philippine Charpentier, 93666 Pon5 SIRET: 35271012033278 Désignation Qté PU HT Total HT Prestati0n de service À 1 3206.14 EUR 3206.14 EUR Prestatin de service B 1 2137.43 EUR 2137.43 EUR Total HT 5343.57 EUR TVA 20% 1068.71 EUR Total TTC 6412.28 EUR Paiement à 30 jours. IBAN: FR2311849628619452565492926 Merci de votre confiance."
ocr_like_devis_00206,devis,v1,"DEVIS -060 N°: DEV-2026-7545 Barbe Date émission: 17/03/2026 81, avenue de Faivre, 59789 Garcia Date va1idité: 16/04/2026 SIRET: 66020161452967 IBAN: FR1392858583610165485126015 Facturer à : Letellier 68, chemin de Mallet, 38836 Carpentier SIRET: 97550166324375 Désignation Qté PU HT Total HT Prestation de service À 1 2884.03 EUR 2884.03 EUR Prestation de service B 1 1922.69 EUR 1922.69 EUR Total HT 4806.72 EUR TVA 20% 961.34 EUR Total TTC 5768.06 EUR Paiement à 30 jours. IBAN: FR1392858583610165485126015 Merci de votre confiance."
ocr_like_devis_00207,devis,v1,"LOGO Auger 961, boulevard de Dupré, 12776 Lemoine D EVI S SIRET: 40488376737704 N°: DEV-2o26-7492 IBAN: FR3166750229394146032998965 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer à : Lefèvre SARL boulevard Hardy, 39566 Leroy-sur-Petitjean SIRET: 36640692286026 Désignation Qté PU HT Total HT Prestation de service À 1 459.70 EUR 459.70 EUR Prestation de service B 1 306.47 EUR 306.47 EUR Total HT 766.17 EUR TVA 20% 153.23 EUR Total TTC 919.40 EUR Paiement à 30 jours. IBAN: FR3166750229394l46032998965 Merci de votre confiance."
ocr_like_devis_00208,devis,v1,"LOGO Briand 64, boulevard Louis Hamon, 92136 Pasquier D EVI S SIRET: 30303145559146 N°: DEV- 2026-9355 IBAN: FR3396103643165436396246203 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer à : Blanchet S.A.S. 5, boulevard Paul, 86539 Leleu-la- Forêt SIRET: 18490386498779 Désignation Qté PU HT Total HT Prestation de service À 1 425.80 EUR 425.80 EUR Prestation de service B 1 283.87 EUR 283.87 EUR Total HT 709.67 EUR TVA 20% 141.93 EUR Total TTC 851.60 EUR Paiement à 30 jours. IBAN: FR3396103643165436396246203 Merci de votre confiance."
ocr_like_devis_00209,devis,v1,"DEVIS LOGO Dupré et Fils N°: DEV-2026- 9370 874, rue Valentin, 61915 Sainte Martheboeuf Date émission: 17/03/2026 SIRET: 78211930692394 idité- IBAN: FR49587329l3106938520021033 Date validité: 16/04/2026 Facturer à : Adam 43, rue Alexandre Lefort, 71715 Lefèvre-les- Bains SIRET: 05328463272093 Désignation Qté PU HT Total HT Prestation de service À 1 717.29 EUR 7l7.9EUR Prestation de service B 1 478.20 EUR 478.20 EUR Total HT 1195.49 EUR TVA 20% 239.10 EUR Total TTC 1434.59 EUR Paiement à 30 jours. IBAN: FRA958732913106938520021033 Merci devotre confiance."
ocr_like_devis_00210,devis,v1,"DEVIS -060 N°; DEV-2026-3782 Vaillant Lemonnier et Fils Date émission: 17/03/2026 423, avenue Camille Thierry, 22615 Weberdan Date validité: 16/04/2026 SIRET:
23547902379227 IBAN: FR9981194271176882306462506 Facturer à : Dupuy .A.S. 49, boulevard de Turpin, 70668 Louis SIRET: 48695979195970 Désignation Qté PU HT Total HT Prestation de service
À 1 401.92 EUR 401.92 EUR Prestation de service B
1 267.94 EUR 267.94 EUR Total HT 669.86 EUR TVA 20% 133.97 EUR Total TTC 803.83 EUR
Paiement à 30 jours. IBAN: FR9981194271176882306462506 Merci de votre confiance."
ocr_like_devis_00211,devis,v1,"LOGO Bigot 73, boulevard Clerc, 39652 Laine-1es-Bains D EVI S SIRET: 20179046950877 N°: DEV-2026-8425 IBAN: FR6644629602113581970023690 Date émission: 17/03/2026 Date validité:
16/04/2026 Facturer à : Salmon chemin Samson, 70690 Benard SIRET: 39138183680038 Désignation Qté PU HT Tota1 HT Prestation de service À 1 349.33 EUR 349.33 EUR Prestation de service B 1 232.88 EUR 232.88 EUR Total HT 582.21 EUR TVA 20% 116.44 EUR Total TTC 698.65 EUR Paiement à 30 jours. IBAN: FR6644629602113581970023690 Merci d
votre confiance."
ocr_like_devis_00212,devis,v1,"LOGO Henry 85, chemin Jean Lebon, 89237 Lfèvre-sur- Boyer D EVI S SIRET: 90407669257829 N°: DEV- 2026- 8405 IBAN: FR5563463521937337832447057 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer
à : Evrard SA 166, boulevard de Rey, 89409 Saint ChristelleVille SIRET: 23271779986868 Désignation Qté PU HT Total HT Prestation de service À 1
2281.24 EUR 2281.24 EUR Prestation de service B 1 1520.83 EUR 1520.83 EUR Total HT 3802.07 EUR TVA 20% 760.41 EUR Total TTC 4562.48 EUR Paiement à 30 jours. IBAN: FR5563463521937337832447057 Merci de votre confiance."
ocr_like_devis_00213,devis,v1,"LOGO Ferreira 24, avenuede Vasseur, 33315 GaillardBourg D EVI S SIRET: 14866124348206 N°: DEV- 2026- 1374 IBAN: FR2063111421408862780094846 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer à : Barbier SARL 83, rue de Bonnin, 24541 Roussetdan SIRET: 45606774643650 Désignation Qté PU HT Total HT Prestation de service À 1 682.01 EUR 682.01 EUR Prestationde service B 1 454.68 EUR 454.68 EUR Total HT 1136.69 EUR TVA 20% 227.34 EUR Total TTC 1364.03 EUR Paiement à 30 jours. IBAN: FR2063111421408862780094846 Merci de votre confiance."
ocr_like_devis_00214,devis,v1,"DEVIS -060 N°. DEV-2026-5444 Barthelemy Berthelot S.A.S. Date émission: 17/03/2026 69, avenue de Coste, 11320 Roussea Date validité: 16/04/2026 SIRET: 14311546296521 IBAN FR276923013s97399004731292s Facturer à : Labbé SA 67, rue Leclercq, 25363 Sainte Virginiedan SIRET: 02404972898822 Désignation Qté PU HT Total T Prestation de service À 1 442.48 EUR 442.48 EUR Prestation de service B 1 294.98 EUR 294.98 EUR Total HT 737.46 EUR TVA 20% 147.49 EUR Total TTC 884.95 EUR Paiement à 30 jours. IBAN: FR2769230135973990047312925 Merci de votre confiance."
ocr_like_devis_00215,devis,v1,"DEVIS 1060 N°. DEV-2026-2135 Fabre Perret S.A.S. Date émission: 17/03/2026 avenue Xavier
Daniel, 74338 Saint Emmanueldan Date validité: 16/04/2026 SIRET: 27843068365793
IBAN: FRl739581746401739280454232 Facturer à : Lacombe 87, boulevard de Vincent, 52b71 Mary SIRET: 12674984521339 Désignation Qté PU HT Total HT Prestation de service À 1 1541.55 EUR 1541.55 EUR Prestation de service B 1 1027.70 EUR 1027.70 EUR Total HT
2569.25 EUR TVA 20% 513.85 EUR Total TTC 3083.10 EUR Paiement à 30 jours. IBAN: FR1739581746401739280454232 Merci de votre confiance."
ocr_like_devis_00216,devis,v1,"DEVIS -060 N°: DEV-2026-0267 Courtois Date émission: 17/03/2026 chemin de Hoareau, 39661 Saint Nicolas-les-Bains Date validité: 16/04/2026 SIRET: 05378877039930 IBAN: 
FR5089542522709820259298568 Facturer à : Aubert rue Blanchet, 97641 Saint GenevièveBourg SIRET: 89195264031628 Désignation Qté PU HT Total HT Prestation de service À 1 1694.99 EUR 1694.99 EUR Prestation de service B 1 1130.00 EUR 130.00 EUR Total HT 2824.99 EUR TVA 20% 565.00 EUR Total TTC 3389.99 EUR Paiement à 30 jours. IBAN: FR5089542522709820259298568 Merci de votre confiance."
ocr_like_devis_00217,devis,v1,"DEVIS LOGO Gillet Renaud S.A.R.L. N°: DEV-2026-7586 85, rue de Maury, 39919 Sainte Nicole-les-Bains Date émission: 17/03/2026 SIRET: 47780037619790 idité- IBAN: FR3661388818587777729134514 Date validité: 16/04/2026
Facturer à : Navarro
S.A.
81, avenue de Guillou, 41845 Blot SIRET: 97560224247923 Désignation Qté PU HT Total HT Prestation de service À 1 365.53 EUR 365.53 EUR Prestation de service B
1 243.68 EUR
243.68 EUR Total HT 609.21 EUR TVA 20% 121.84 EUR Total TTC 731.05 EUR Paiement à 30 j0urs. IBAN: FR3661388818587777729134514 Merci de votre confiance."
ocr_like_devis_00218,devis,v1,"LOGO Marty Guilbert S.A.R.L. 85, boulevard Gallet, 06841 Lacroixboeuf D EVI S SIRET: 27224420767682 N°: DEV-2026-5529 IBAN: FR6001345871341540563457054 Date émissi0n: 17/03/2026 Date validité: 16/04/2026 Facturer à : Rodriguez SARL 6, chemin Odette Gaudin, 43641 DiasVille SIRET: 79734132951518 Désignation Qté PU HT Total HT Prestation de service À l 785.18 EUR 785.18EUR Prestation de service B 1 523.46 EUR 523.46 EUR Total HT 1308.64 EUR TVA 20% 261.73 EUR Total TTC 1570.37 EUR Paiement à 30 jours. IBAN: FR6001345871341540563457054 Merci de v o t r e confiance."
ocr_like_devis_00219,devis,v1,"DEVIS LOGO Weiss Chevalier SARL N°: DEV- 2026-8518 855, avenue de Blanc, 71231 Rivière Date émission: 17/03/2026 SIRET: 15505654198613 idité- IBAN: FR5833455560142966947796756 Date validité: 16/04/2026 Facturer à : Raynaud 6, rue de
Robert, 62958 Goncalves SIRET: 34093475814038 Désignation Qté PU HT Total HT Prestati0n de service À 1 271.57 EUR 271.57 EUR Prestation de service B 1 181.04 EUR 181.04 EUR Total HT 452.61 EUR TVA 20% 90.52 EUR Total TTC 543.13 EUR Paiement à 30 jours. IBAN: FR5833455560142966947796756 Merci de votre confiance."
ocr_like_devis_00220,devis,v1,"DEVIS LOGO Humbert N°: DEV-2026-3638 5, boulevard de Guillou, 74332 Legrand Date émission: 17/03/2026 SIRET: 72579744891892 idité- IBAN: FR74976306165276795l1214213 Date validite: 16/04/2026 Facturer à : Prévost et Fils 85, chemin Nathalie Ruiz, 60222 Henry-sur-Hoareau SIRET: 19586053256457 Désignation Qté PU HT Total HT Pretationde service À 1 1936.81 EUR 1936.81 EUR Prestation de service B 1 1291.21 EUR 1291.21 EUR Total HT 3228.02 EUR TVA 20% 645.60 EUR Total TTC 3873.62 EUR Paiement à 30 jours. IBAN: FR7497630616527679511214213 Merci de votre confiance."
ocr_like_devis_00221,devis,v1,"LOGOBesnard D EV| S 89, avenue Aimée Simon, 69456 Bouvier SIRET: 24037059862492 N°: DEV- 2026- 0982 IBAN: FR2072107800140047628939279 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer à : Lemaître chemin Chauvet, 06974 Meunier SIRET: 1136620284 7770 Désignation Qté PU HT Total HT Prestation de service À 1 1277.84 EUR 1277.84 EUR Prestation de service B 1 851.90 EUR 851.90 EUR Total HT 2129.74 EUR TVA 20% 425.95 EUR Total TTC 2555.69 EUR Paiement à 30 jours. IBAN: FR2072107800140047628939279 Merci de votre confiance."
ocr_like_devis_00222,devis,v1,"DEVIS LOGO Mace N°: DEV-2026-2231 45, rue Juliette Coulon, 70462 Hebert-les-Bains Date émission: 17/03/2026 SIRET: 34753352189315 idité- IBAN: FR6526539774786967611518102 Date validité: 16/04/2026 Facturer à : Marchal rue de Monnier, 30917 Fournier SIRET: 61936898486356 Désignation Qté PU HT Total HT Prestation de service À 1 256.32 EUR 256.32 EUR Prestation de service B 1 170.88 EUR 170.88 EUR Total HT 427.20 EUR TVA 20% 85.44 EUR Total TTC 512.64 EUR Paiement à 30 jour5. IBAN: FR652653974786967611518102 Merci de votre confiance."
ocr_like_devis_00223,devis,v1,"LOGO Chartier Chrétien S.A. rue de Gauthier, 22957 Lcroix D EVI S SIRET: 56897789993332 N°: DEV- 2026-1410 IBAN: FR8758417797858475534587395 Date émission: 17/03/2026 Date validité: 16/04/2o26 Facturer à : Robert SARL 20, a v e n u e Christiane Daniel, 74710 FabreBourg SIRET: 42002471396278 Désignation Qté PU HT Total HT Prestation de service À 1 793.54 EUR 793.54 EUR Prestation de service B 1 529.02 EUR 529.02 EUR Total HT 1322.56 EUR TVA 20% 264.51 EUR Total TTC 1s87.07 EUR Paiement à 30 jours. IBAN: FR8758417797858475534587395 Merci de v o t r e confiance."
ocr_like_devis_00224,devis,v1,"LOGO Hamon et Fils boulevard Lagarde, 33498 Charrier D EVI S SIRET: 69434308725565 N°: DEV-2026-5111 IBAN: FR8958167167730297253325663 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer à : Chauvet Mace S.A. 169, boulevard Mace, 0b376 Saint Marcelleboeuf SIRET: 45550722912044 Désignation Qté PU HT Total HT Prestation de service À 1 1214.15 EUR 1214.15 EUR Prestation de service B 1 809.43 EUR 809.43 EUR Total HT 2023.58 EUR TVA 20% 404.72 EUR Total TTC 2428.30 EUR Paiement à 30 jours. IAN: FR8958167167730297253325663 Merci de votre confiance."
ocr_like_devis_00225,devis,v1,"DEVIS LOGO Courtois Olivier S.A.R.L. N°: DEV-2026-2528 80, avenue Auguste Rocher, 95121 Sainte Danielle-sur-Mer Date émission: 17/03/2026 SIRET: 85291247597507 idité- IBAN: FRb475885991404407486040124 Date validité: 16/04/2026 Facturer à : Perrin SA 20, rue Leduc, 06910 Sainte JulieVille SIRET: 81304725231694 Désignation Qté PU HT Total HT Prestation de service À 1 1269.14 EUR 1269.14 EUR Prestation de service B 1 846.09 EUR 846.09 EUR Total HT 2115.23 EUR TVA 20% 423.05 EUR Total TTC 2538.28 EUR Paiementà 30 jours. IBAN: FR8475885991404407486040124 Merci de votre confiance."
ocr_like_devis_00226,devis,v1,"LOO Camus Moreno S.A.R.L. 70, chemin de Giraud, 44646 Saint Zacharie D EVI S SIRET: 60639855912401 N°: DEV-2026- 1904 IBAN: FR8957989032544059388768929 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer à : Colin Da Costa S.A.S. 73, rue de Rocher, 05812 Roux-la-Forêt SIRET: 76428359293755 Désignation Qté PU HT Total HT Prestation de service À 1 368.04 EUR 368.04 EUR Prestation de service B 1 245.36 EUR 245.36 EUR Total HT 613.40 EUR TVA 20% 122.68 EUR Total TTC 736.08 EUR Paiement à 30 jours. IBAN: FR8957989032544059388768929 Merci de votre confiance."
ocr_like_devis_00227,devis,v1,"DEVIS LOGO Cordier N°: DEV- 2026- 5482 rue Perrot, 41673 LemoineBourg Date émissi0n: 17/03/2026 SIRET: 96605981195971 idité- IBAN: FR7561290868516397b6807456 Date validité: 16/04/2026 Facturer à : Robert boulevard de Briand, 38142 Voisin SIRET: 36098869737595 Désignation Qté PU HT Total HT Prestation de service À 1 2199.94 EUR 2199.94 EUR Prestation de service B 1 1466.62 EUR 1466.62 EUR Total HT 3666.56 EUR TVA 20% 733.31 EUR Total TTC 4399.87 EUR Paiement à 30 jours. IBAN: FR7561259086851639786807456 Merci de votre confiance."
ocr_like_devis_00228,devis,v1,"DEVIS LOGO Ferreira Bègue S.A. N°: DEV-2026-2497 avenue de Roy, 82129 Martel-la-Forêt Date émission: 17/03/2026 SIRET: 4375895930834 1 idité- IBAN: FRO624925518953044383935505 Date validité: 16/04/2026 Facturer à : Collet Huet S.A.S. 32, chemin Thibault Leduc, 94605 Meunier-la-Forêt SIRET: 33533921075761 Designation Qté PU HT Total HT Prestation de service À 1 3307.68 EUR 3307.68 EUR Prestation de service B 1 2205.12 EUR 2205.12 EUR Total HT 5512.80 EURTVA 20% 1102.56 EUR Total TTC 615.36 EUR Paiement à 30 j o u r s. IBAN: FRO624925518953044383935505 Merci de votre confiance."
ocr_like_devis_00229,devis,v1,"LOGO Labbé 95, rue Gilbert Lecoq, 56666 Aubry-les-Bains D EVI S SIRET: 80828185810728 N°: DEV-2026-5128 IBAN: FR8692174552534427431089547 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer à : Lucas 663, boulevard de Huet, 33641 Pelletier SIRET: 73490560155294 Désignation Qté PU HT Total HT Prestation de service À 1 3467.29 EUR 3467.29 EUR Prestation de service B 1 2311.52 EUR 2311.52 EUR Total HT 5778.81 EUR TVA 20% 1155.76 EUR Total TTC 6934.57 EUR Paiement à 30 j o u r s. IBAN: FR8692174552534427431089547 Merci de votre confiance."
ocr_like_devis_00230,devis,v1,"LOGO De Sousa rue Charrier, 39108 Bonnet-sur-Berger D EVI S SIRET: 05401976968260 N°: DEV- 2026- 9907 IBAN: FR3054462816576575055187308 Date émission: 17/03/2026 Date validité: 16/04/2026 Facturer à : Giraud SARL 95, avenue de Pages, 24516 Saint Louisdan SIRET: 34548118009095 Désignation Qté PU HT Total HT Prestation de service
 À 1 2208.73 EUR 2208.73 EUR Prestation de service B 1472.48 EUR l472.48
EUR Total HT 3681.21 EUR TVA 20% 736.24 EUR Total TTC 4417.45 EUR Paiement à 30 jours. IBAN: FR3054462816576575055187308 Merci de votre confiance."
ocr_like_devis_00231,devis,v1,"DEVIS LOGO Rossi et Fils N°: DEV-2026-6815 128, chemin Gallet, 60724 Olliviernec Date émission: 17/03/2026 SIRET: 53885954059093 idité- IBAN: FR9919659160721109319218666 Date validité: 16/04/2026 Facturer à : Rodrigues et Fils 1, avenue de De Oliveira, 62723 Grondin SIRET: 10159771147200 Désignation Qté PU HT Total HT Prestation de service À 1 2487.18 EUR 2487.18 EUR Prestation de service B 1 1658.12 EUR 1658.12 EUR Total HT 4145.30 EUR TVA 20% 829.06 EUR Total TTC 4974.36 EUR Paiement à 30 jours. IBAN: FR9919659160721109319218666 Merci de votre confiance."
